file,true_language,pred_language,true_emotion,pred_emotion,emo_time,lang_time,total_sample_time
E_A_H_1618.wav,english,english,happy,disgust,0.0627,0.1451,0.2078
E_A_H_1619.wav,english,english,happy,happy,0.0624,0.1489,0.2113
E_A_H_1620.wav,english,english,happy,neutral,0.0627,0.148,0.2107
E_A_H_1621.wav,english,english,happy,happy,0.0605,0.1463,0.2068
E_A_H_1622.wav,english,english,happy,neutral,0.0611,0.2155,0.2766
E_A_H_1623.wav,english,english,happy,happy,0.0781,0.2244,0.3025
E_A_H_1624.wav,english,english,happy,happy,0.0895,0.2039,0.2934
E_A_H_1625.wav,english,english,happy,neutral,0.0782,0.1861,0.2643
E_A_H_1626.wav,english,english,happy,happy,0.0749,0.1998,0.2747
E_A_H_1627.wav,english,english,happy,happy,0.0875,0.1871,0.27459999999999996
E_A_H_1628.wav,english,english,happy,neutral,0.0805,0.1756,0.2561
E_A_H_1629.wav,english,english,happy,happy,0.0864,0.1927,0.2791
E_A_H_1630.wav,english,english,happy,happy,0.0842,0.1942,0.2784
E_A_H_1631.wav,english,english,happy,happy,0.0937,0.1932,0.28690000000000004
E_A_H_1632.wav,english,english,happy,happy,0.1042,0.1781,0.2823
E_A_H_1633.wav,english,english,happy,happy,0.0775,0.18,0.2575
E_A_H_1634.wav,english,english,happy,happy,0.074,0.1868,0.2608
E_A_H_1635.wav,english,english,happy,happy,0.0802,0.1845,0.2647
E_A_H_1636.wav,english,english,happy,happy,0.0699,0.175,0.2449
E_A_H_1637.wav,english,english,happy,sad,0.0727,0.1712,0.2439
E_A_H_1638.wav,english,english,happy,fear,0.0755,0.1852,0.2607
E_A_H_1639.wav,english,english,happy,happy,0.0681,0.1714,0.2395
E_A_H_1640.wav,english,english,happy,happy,0.0735,0.1827,0.2562
E_A_H_1641.wav,english,english,happy,happy,0.0711,0.1814,0.2525
E_A_H_1642.wav,english,english,happy,happy,0.0762,0.182,0.2582
E_A_H_1643.wav,english,english,happy,happy,0.076,0.1787,0.2547
E_A_H_1644.wav,english,english,happy,sad,0.0747,0.1841,0.25880000000000003
E_A_H_1645.wav,english,english,happy,neutral,0.0778,0.1822,0.26
E_A_H_1646.wav,english,english,happy,happy,0.0761,0.1852,0.2613
E_A_H_1647.wav,english,english,happy,happy,0.071,0.1805,0.2515
E_A_H_1648.wav,english,english,happy,happy,0.076,0.1859,0.2619
E_A_H_1649.wav,english,english,happy,happy,0.0766,0.1865,0.2631
E_A_H_1650.wav,english,english,happy,happy,0.0769,0.1852,0.2621
E_A_H_1651.wav,english,english,happy,happy,0.0753,0.1838,0.2591
E_A_H_1652.wav,english,english,happy,happy,0.0746,0.1857,0.2603
E_A_H_1653.wav,english,english,happy,happy,0.0761,0.179,0.2551
E_A_H_1654.wav,english,english,happy,happy,0.0744,0.1884,0.26280000000000003
E_A_H_1655.wav,english,english,happy,happy,0.0819,0.1806,0.2625
E_A_H_1656.wav,english,english,happy,happy,0.0746,0.1911,0.2657
E_A_H_1657.wav,english,english,happy,happy,0.0702,0.1738,0.244
E_A_H_1658.wav,english,english,happy,happy,0.0773,0.1829,0.2602
E_A_H_1659.wav,english,english,happy,happy,0.0748,0.1844,0.2592
E_A_H_1660.wav,english,english,happy,happy,0.072,0.1821,0.2541
E_A_H_1661.wav,english,english,happy,happy,0.0723,0.1823,0.2546
E_A_H_1662.wav,english,english,happy,happy,0.0715,0.1753,0.24680000000000002
E_A_H_1663.wav,english,english,happy,happy,0.0747,0.1735,0.24819999999999998
E_A_H_1664.wav,english,english,happy,happy,0.0756,0.1857,0.2613
E_A_H_1665.wav,english,english,happy,happy,0.0746,0.1768,0.2514
E_A_H_1666.wav,english,english,happy,happy,0.0729,0.1818,0.2547
E_A_H_1667.wav,english,english,happy,happy,0.0731,0.1779,0.251
E_A_H_1668.wav,english,english,happy,happy,0.0715,0.1838,0.25529999999999997
E_A_H_1669.wav,english,english,happy,happy,0.0767,0.1851,0.2618
E_A_H_1670.wav,english,english,happy,happy,0.0737,0.1866,0.2603
E_A_H_1671.wav,english,english,happy,happy,0.0723,0.174,0.2463
E_A_H_1672.wav,english,english,happy,happy,0.0739,0.1896,0.26349999999999996
E_A_H_1673.wav,english,english,happy,happy,0.0719,0.1889,0.26080000000000003
E_A_H_1674.wav,english,english,happy,happy,0.0767,0.2072,0.2839
E_A_H_1675.wav,english,english,happy,happy,0.0859,0.1855,0.2714
E_A_H_1676.wav,english,english,happy,happy,0.0756,0.1866,0.2622
E_A_H_1677.wav,english,english,happy,happy,0.101,0.2044,0.3054
E_A_H_1678.wav,english,english,happy,happy,0.0801,0.2105,0.29059999999999997
E_A_H_1679.wav,english,english,happy,happy,0.069,0.1625,0.2315
E_A_H_1680.wav,english,english,happy,happy,0.0659,0.1554,0.2213
E_A_H_1681.wav,english,english,happy,happy,0.0681,0.1555,0.2236
E_A_H_1682.wav,english,english,happy,happy,0.0678,0.1481,0.2159
E_A_H_1683.wav,english,english,happy,happy,0.063,0.1461,0.2091
E_A_H_1684.wav,english,english,happy,happy,0.0607,0.1468,0.20750000000000002
E_A_H_1685.wav,english,english,happy,happy,0.0603,0.148,0.20829999999999999
E_A_H_1686.wav,english,english,happy,happy,0.06,0.1482,0.2082
E_A_H_1687.wav,english,english,happy,happy,0.0615,0.1479,0.2094
E_A_H_1688.wav,english,english,happy,happy,0.0666,0.1537,0.2203
E_A_H_1689.wav,english,english,happy,happy,0.0595,0.1464,0.2059
E_A_H_1690.wav,english,english,happy,happy,0.0612,0.1459,0.2071
E_A_H_1691.wav,english,english,happy,happy,0.0597,0.1472,0.2069
E_A_H_1692.wav,english,english,happy,happy,0.0645,0.1441,0.2086
E_A_H_1693.wav,english,english,happy,happy,0.0631,0.143,0.2061
E_A_H_1694.wav,english,english,happy,happy,0.062,0.1487,0.2107
E_A_H_1695.wav,english,english,happy,happy,0.0606,0.1457,0.20629999999999998
E_A_H_1696.wav,english,english,happy,happy,0.061,0.145,0.206
E_A_H_1697.wav,english,english,happy,happy,0.0628,0.1488,0.21159999999999998
E_A_H_1698.wav,english,english,happy,happy,0.061,0.1434,0.2044
E_A_H_1699.wav,english,english,happy,happy,0.0621,0.1444,0.20650000000000002
E_A_H_1700.wav,english,english,happy,happy,0.0611,0.1476,0.2087
E_A_H_1701.wav,english,english,happy,happy,0.0611,0.1457,0.20679999999999998
E_A_H_1702.wav,english,english,happy,happy,0.0613,0.1457,0.207
E_A_H_1703.wav,english,english,happy,happy,0.0608,0.1458,0.2066
E_A_H_1704.wav,english,english,happy,happy,0.0617,0.1432,0.2049
E_A_H_1705.wav,english,english,happy,happy,0.0614,0.1455,0.2069
E_A_H_1706.wav,english,english,happy,happy,0.061,0.1494,0.2104
E_A_H_1707.wav,english,english,happy,happy,0.0605,0.1468,0.2073
E_A_H_1708.wav,english,english,happy,happy,0.0644,0.1599,0.2243
E_A_H_1709.wav,english,english,happy,happy,0.0698,0.1474,0.2172
E_A_H_1710.wav,english,english,happy,happy,0.0594,0.1425,0.2019
E_A_H_1711.wav,english,english,happy,happy,0.0609,0.1464,0.2073
E_A_H_1712.wav,english,english,happy,happy,0.0741,0.2115,0.28559999999999997
E_A_H_1713.wav,english,english,happy,happy,0.0826,0.2385,0.3211
E_A_H_1714.wav,english,english,happy,happy,0.0756,0.202,0.2776
E_A_H_1715.wav,english,english,happy,happy,0.0794,0.1785,0.2579
E_A_H_1716.wav,english,english,happy,happy,0.0774,0.1726,0.25
E_A_H_1717.wav,english,english,happy,happy,0.0748,0.1795,0.25429999999999997
E_A_H_1718.wav,english,english,happy,happy,0.0786,0.2155,0.29410000000000003
E_A_H_1719.wav,english,english,happy,happy,0.0787,0.1955,0.2742
E_A_H_1720.wav,english,english,happy,happy,0.0746,0.1878,0.26239999999999997
E_A_H_1721.wav,english,english,happy,happy,0.0818,0.2045,0.2863
E_A_H_1722.wav,english,english,happy,happy,0.082,0.1839,0.2659
E_A_H_1723.wav,english,english,happy,happy,0.0783,0.1907,0.269
E_A_H_1724.wav,english,english,happy,happy,0.0825,0.1884,0.27090000000000003
E_A_H_1725.wav,english,english,happy,happy,0.0782,0.2107,0.2889
E_A_H_1726.wav,english,english,happy,happy,0.0793,0.1883,0.2676
E_A_H_1727.wav,english,english,happy,happy,0.0784,0.1791,0.2575
E_A_H_1728.wav,english,english,happy,happy,0.0769,0.1838,0.2607
E_A_H_1729.wav,english,english,happy,happy,0.0763,0.2045,0.2808
E_A_H_1730.wav,english,english,happy,happy,0.0762,0.1759,0.2521
E_A_H_1731.wav,english,english,happy,happy,0.1126,0.1868,0.2994
E_A_H_1732.wav,english,english,happy,happy,0.0757,0.1886,0.2643
E_A_H_1733.wav,english,english,happy,happy,0.0712,0.1798,0.251
E_A_H_1734.wav,english,english,happy,happy,0.0796,0.1858,0.26539999999999997
E_A_H_1735.wav,english,english,happy,happy,0.0776,0.1843,0.2619
E_A_H_1736.wav,english,english,happy,happy,0.0784,0.1827,0.2611
E_A_H_1737.wav,english,english,happy,happy,0.0771,0.1895,0.2666
E_A_H_1738.wav,english,english,happy,happy,0.0772,0.1742,0.2514
E_A_H_1739.wav,english,english,happy,happy,0.0753,0.1866,0.2619
E_A_H_1740.wav,english,english,happy,happy,0.08,0.1787,0.2587
E_A_H_1741.wav,english,english,happy,happy,0.0728,0.1815,0.25429999999999997
E_A_H_1742.wav,english,english,happy,happy,0.0775,0.1807,0.2582
E_A_H_1743.wav,english,english,happy,happy,0.0772,0.177,0.2542
E_A_H_1744.wav,english,english,happy,happy,0.0769,0.1984,0.2753
E_A_H_1745.wav,english,english,happy,happy,0.0796,0.1843,0.2639
E_A_H_1746.wav,english,english,happy,happy,0.0794,0.1822,0.2616
E_A_H_1747.wav,english,english,happy,happy,0.0763,0.1697,0.246
E_A_H_1748.wav,english,english,happy,happy,0.0823,0.1907,0.273
E_A_H_1749.wav,english,english,happy,happy,0.0758,0.1909,0.2667
E_A_H_1750.wav,english,english,happy,happy,0.0757,0.188,0.2637
E_A_H_1751.wav,english,english,happy,happy,0.0757,0.1859,0.2616
E_A_H_1752.wav,english,english,happy,happy,0.0713,0.1777,0.249
E_A_H_1753.wav,english,english,happy,happy,0.0803,0.1804,0.2607
E_A_H_1754.wav,english,english,happy,happy,0.079,0.1829,0.2619
E_A_H_1755.wav,english,english,happy,happy,0.0782,0.1911,0.2693
E_A_H_1756.wav,english,english,happy,happy,0.0764,0.1936,0.27
E_A_H_1757.wav,english,english,happy,happy,0.0835,0.1903,0.2738
E_A_H_1758.wav,english,english,happy,happy,0.0799,0.1968,0.2767
E_A_H_1759.wav,english,english,happy,happy,0.0995,0.1746,0.2741
E_A_H_1760.wav,english,english,happy,happy,0.0655,0.1608,0.2263
E_A_H_1761.wav,english,english,happy,happy,0.0666,0.1533,0.21989999999999998
E_A_H_1762.wav,english,english,happy,happy,0.0649,0.1476,0.21250000000000002
E_A_H_1763.wav,english,english,happy,happy,0.0609,0.149,0.2099
E_A_H_1764.wav,english,english,happy,happy,0.0599,0.1445,0.2044
E_A_H_1765.wav,english,english,happy,happy,0.0614,0.1457,0.2071
E_A_H_1766.wav,english,english,happy,happy,0.0631,0.1453,0.20840000000000003
E_A_H_1767.wav,english,english,happy,happy,0.0596,0.1455,0.2051
E_A_H_1768.wav,english,english,happy,happy,0.0618,0.1561,0.21789999999999998
E_A_H_1769.wav,english,english,happy,happy,0.0633,0.1494,0.2127
E_A_H_1770.wav,english,english,happy,happy,0.0614,0.1466,0.20800000000000002
E_A_H_1771.wav,english,english,happy,happy,0.0603,0.1462,0.2065
E_A_H_1772.wav,english,english,happy,happy,0.0613,0.1467,0.208
E_A_H_1773.wav,english,english,happy,happy,0.0635,0.1485,0.212
E_A_H_1774.wav,english,english,happy,happy,0.0625,0.1462,0.2087
E_A_H_1775.wav,english,english,happy,happy,0.0622,0.1487,0.2109
E_A_H_1776.wav,english,english,happy,happy,0.0622,0.1439,0.2061
E_A_H_1777.wav,english,english,happy,happy,0.0624,0.1453,0.2077
E_A_H_1778.wav,english,english,happy,happy,0.062,0.1499,0.2119
E_A_H_1779.wav,english,english,happy,happy,0.062,0.1479,0.2099
E_A_H_1780.wav,english,english,happy,happy,0.0608,0.1463,0.2071
E_A_H_1781.wav,english,english,happy,happy,0.0601,0.1488,0.20889999999999997
E_A_H_1782.wav,english,english,happy,happy,0.0622,0.1456,0.2078
E_A_H_1783.wav,english,english,happy,happy,0.0619,0.1467,0.2086
E_A_H_1784.wav,english,english,happy,happy,0.0621,0.148,0.2101
E_A_H_1785.wav,english,english,happy,happy,0.0607,0.1447,0.2054
E_A_H_1786.wav,english,english,happy,happy,0.0601,0.1455,0.2056
E_A_H_1787.wav,english,english,happy,happy,0.0605,0.149,0.2095
E_A_H_1788.wav,english,english,happy,happy,0.0602,0.1467,0.2069
E_A_H_1789.wav,english,english,happy,happy,0.062,0.1442,0.2062
E_A_H_1790.wav,english,english,happy,happy,0.0629,0.1477,0.2106
E_A_H_1791.wav,english,english,happy,happy,0.061,0.144,0.205
E_A_H_1792.wav,english,english,happy,happy,0.0599,0.1507,0.2106
E_A_H_1793.wav,english,english,happy,happy,0.0614,0.1489,0.21030000000000001
E_A_H_1794.wav,english,english,happy,happy,0.0601,0.148,0.2081
E_A_H_1795.wav,english,english,happy,happy,0.0616,0.1461,0.2077
E_A_H_1796.wav,english,english,happy,happy,0.0608,0.147,0.20779999999999998
E_A_H_1797.wav,english,english,happy,happy,0.0606,0.1817,0.24230000000000002
E_A_H_1798.wav,english,english,happy,happy,0.0801,0.199,0.2791
E_A_H_1799.wav,english,english,happy,happy,0.0788,0.2326,0.3114
E_A_H_1800.wav,english,english,happy,happy,0.0795,0.1819,0.2614
E_A_H_1801.wav,english,english,happy,happy,0.0771,0.1761,0.2532
E_A_H_1802.wav,english,english,happy,happy,0.0734,0.1799,0.2533
E_A_H_1803.wav,english,english,happy,happy,0.0757,0.2084,0.2841
E_A_H_1804.wav,english,english,happy,happy,0.0855,0.1975,0.28300000000000003
E_A_H_1805.wav,english,english,happy,happy,0.0711,0.1695,0.2406
E_A_H_1806.wav,english,english,happy,happy,0.0784,0.1826,0.261
E_A_H_1807.wav,english,english,happy,happy,0.0739,0.1972,0.2711
E_A_H_1808.wav,english,english,happy,happy,0.075,0.1831,0.2581
E_A_H_1809.wav,english,english,happy,happy,0.0728,0.1823,0.2551
E_A_H_1810.wav,english,english,happy,happy,0.0818,0.1784,0.2602
E_A_H_1811.wav,english,english,happy,happy,0.078,0.1956,0.2736
E_A_H_1812.wav,english,english,happy,happy,0.073,0.1845,0.2575
E_A_H_1813.wav,english,english,happy,happy,0.0765,0.1945,0.271
E_A_H_1814.wav,english,english,happy,happy,0.0775,0.1892,0.2667
E_A_H_1815.wav,english,english,happy,happy,0.0778,0.1732,0.251
E_A_H_1816.wav,english,english,happy,happy,0.0708,0.1889,0.25970000000000004
E_A_H_1817.wav,english,english,happy,happy,0.0885,0.1881,0.27659999999999996
E_A_H_1818.wav,english,english,happy,happy,0.0751,0.1755,0.2506
E_A_H_1819.wav,english,english,happy,happy,0.0724,0.1851,0.2575
E_A_H_1820.wav,english,english,happy,happy,0.0765,0.191,0.2675
E_A_H_1821.wav,english,english,happy,happy,0.0725,0.1852,0.2577
E_A_H_1822.wav,english,english,happy,happy,0.0755,0.1813,0.2568
E_A_H_1823.wav,english,english,happy,happy,0.0748,0.1836,0.2584
E_A_H_1824.wav,english,english,happy,happy,0.0815,0.1708,0.2523
E_A_H_1825.wav,english,english,happy,happy,0.0775,0.1798,0.2573
E_A_H_1826.wav,english,english,happy,happy,0.0752,0.1774,0.2526
E_A_H_1827.wav,english,english,happy,happy,0.0744,0.1786,0.253
E_A_H_1828.wav,english,english,happy,happy,0.079,0.1781,0.2571
E_A_H_1829.wav,english,english,happy,happy,0.0744,0.1796,0.254
E_A_H_1830.wav,english,english,happy,happy,0.0704,0.1837,0.2541
E_A_H_1831.wav,english,english,happy,happy,0.0791,0.1735,0.2526
E_A_H_1832.wav,english,english,happy,happy,0.0782,0.1749,0.2531
E_A_H_1833.wav,english,english,happy,happy,0.0721,0.1818,0.2539
E_A_H_1834.wav,english,english,happy,happy,0.0756,0.181,0.2566
E_A_H_1835.wav,english,english,happy,happy,0.0754,0.1889,0.2643
E_A_H_1836.wav,english,english,happy,happy,0.0738,0.1828,0.2566
E_A_H_1837.wav,english,english,happy,happy,0.0762,0.1853,0.2615
E_A_H_1838.wav,english,english,happy,happy,0.0742,0.182,0.2562
E_A_H_1839.wav,english,english,happy,happy,0.0752,0.1731,0.24830000000000002
E_A_H_1840.wav,english,english,happy,happy,0.0753,0.1866,0.2619
E_A_H_1841.wav,english,english,happy,happy,0.0738,0.1837,0.2575
E_A_H_1842.wav,english,english,happy,happy,0.0782,0.1811,0.25930000000000003
E_A_H_1843.wav,english,english,happy,happy,0.0866,0.2032,0.2898
E_A_H_1844.wav,english,english,happy,happy,0.071,0.1764,0.2474
E_A_H_1845.wav,english,english,happy,happy,0.0762,0.183,0.2592
E_A_H_1846.wav,english,english,happy,happy,0.0758,0.1771,0.2529
E_A_H_1847.wav,english,english,happy,happy,0.0734,0.1853,0.2587
E_A_H_1848.wav,english,english,happy,happy,0.0756,0.1884,0.264
E_A_H_1849.wav,english,english,happy,happy,0.0653,0.1865,0.2518
E_A_H_1850.wav,english,english,happy,happy,0.0704,0.1819,0.2523
E_A_H_1851.wav,english,english,happy,happy,0.0765,0.1766,0.2531
E_A_H_1852.wav,english,english,happy,happy,0.0756,0.1726,0.2482
E_A_H_1853.wav,english,english,happy,happy,0.0818,0.1799,0.2617
E_A_H_1854.wav,english,english,happy,happy,0.0813,0.1718,0.2531
E_A_H_1855.wav,english,english,happy,happy,0.0691,0.1813,0.25039999999999996
E_A_H_1856.wav,english,english,happy,happy,0.0781,0.1744,0.2525
E_A_H_1857.wav,english,english,happy,happy,0.0757,0.1851,0.2608
E_A_H_1858.wav,english,english,happy,happy,0.076,0.1746,0.2506
E_A_H_1859.wav,english,english,happy,happy,0.0692,0.1796,0.24880000000000002
E_A_H_1860.wav,english,english,happy,happy,0.0757,0.1863,0.262
E_A_H_1861.wav,english,english,happy,happy,0.0766,0.1903,0.2669
E_A_H_1862.wav,english,english,happy,happy,0.0727,0.1786,0.2513
E_A_H_1863.wav,english,english,happy,happy,0.0755,0.2062,0.2817
E_A_H_1864.wav,english,english,happy,happy,0.0793,0.1783,0.2576
E_A_H_1865.wav,english,english,happy,happy,0.0742,0.1865,0.2607
E_A_H_1866.wav,english,english,happy,happy,0.0745,0.1915,0.266
E_A_H_1867.wav,english,english,happy,happy,0.0774,0.1878,0.2652
E_A_H_1868.wav,english,english,happy,happy,0.0804,0.1831,0.2635
E_A_H_1869.wav,english,english,happy,happy,0.0741,0.1822,0.2563
E_A_H_1870.wav,english,english,happy,happy,0.0725,0.176,0.2485
E_A_H_1871.wav,english,english,happy,happy,0.0748,0.1812,0.256
E_A_H_1872.wav,english,english,happy,happy,0.0724,0.1774,0.24980000000000002
E_A_H_1873.wav,english,english,happy,happy,0.0759,0.1821,0.258
E_A_H_1874.wav,english,english,happy,happy,0.0812,0.1669,0.2481
E_A_H_1875.wav,english,english,happy,happy,0.0708,0.1946,0.26539999999999997
E_A_H_1876.wav,english,english,happy,happy,0.083,0.2065,0.2895
E_A_H_1877.wav,english,english,happy,happy,0.0782,0.1939,0.2721
E_A_H_1878.wav,english,english,happy,happy,0.0798,0.1956,0.2754
E_A_H_1879.wav,english,english,happy,happy,0.0725,0.1747,0.24719999999999998
E_A_H_1880.wav,english,english,happy,happy,0.0802,0.1937,0.27390000000000003
E_A_H_1881.wav,english,english,happy,happy,0.0804,0.1805,0.2609
E_A_H_1882.wav,english,english,happy,happy,0.0713,0.1893,0.2606
E_A_H_1883.wav,english,english,happy,happy,0.075,0.1818,0.2568
E_A_H_1884.wav,english,english,happy,happy,0.0753,0.1845,0.25980000000000003
E_A_H_1885.wav,english,english,happy,neutral,0.0773,0.1823,0.2596
E_A_H_1886.wav,english,english,happy,happy,0.0711,0.1968,0.2679
E_A_H_1887.wav,english,english,happy,happy,0.0719,0.1814,0.2533
E_A_H_1888.wav,english,english,happy,happy,0.0798,0.1821,0.2619
E_A_H_1889.wav,english,english,happy,happy,0.0786,0.1885,0.2671
E_A_H_1890.wav,english,english,happy,happy,0.0753,0.1832,0.2585
E_A_H_1891.wav,english,english,happy,happy,0.0746,0.1824,0.257
E_A_H_1892.wav,english,english,happy,happy,0.0772,0.1897,0.2669
E_A_H_1893.wav,english,english,happy,happy,0.0768,0.1859,0.2627
E_A_H_1894.wav,english,english,happy,angry,0.0773,0.175,0.25229999999999997
E_A_H_1895.wav,english,english,happy,happy,0.0738,0.1781,0.2519
E_A_H_1896.wav,english,english,happy,happy,0.0774,0.1781,0.2555
E_A_H_1897.wav,english,english,happy,happy,0.077,0.2059,0.2829
E_A_H_1898.wav,english,english,happy,happy,0.0798,0.1902,0.27
E_A_H_1899.wav,english,english,happy,happy,0.0759,0.1938,0.2697
E_A_H_1900.wav,english,english,happy,happy,0.0641,0.1604,0.22449999999999998
E_A_H_1901.wav,english,english,happy,happy,0.0655,0.161,0.2265
E_A_H_1902.wav,english,english,happy,happy,0.0631,0.1569,0.22000000000000003
E_A_H_1903.wav,english,english,happy,happy,0.0601,0.1438,0.20390000000000003
E_A_H_1904.wav,english,english,happy,happy,0.061,0.1471,0.2081
E_A_H_1905.wav,english,english,happy,happy,0.0614,0.1443,0.20570000000000002
E_A_H_1906.wav,english,english,happy,happy,0.0614,0.1446,0.20600000000000002
E_A_H_1907.wav,english,english,happy,happy,0.0595,0.1485,0.208
E_A_H_1908.wav,english,english,happy,happy,0.0609,0.15,0.2109
E_A_H_1909.wav,english,english,happy,happy,0.0675,0.1477,0.2152
E_A_H_1910.wav,english,english,happy,happy,0.0625,0.1474,0.2099
E_A_H_1911.wav,english,english,happy,happy,0.0608,0.1453,0.2061
E_A_H_1912.wav,english,english,happy,happy,0.0616,0.1454,0.20700000000000002
E_A_H_1913.wav,english,english,happy,happy,0.0603,0.1493,0.20959999999999998
E_A_H_1914.wav,english,english,happy,happy,0.0614,0.1468,0.20820000000000002
E_A_H_1915.wav,english,english,happy,happy,0.0941,0.2064,0.3005
E_A_H_1916.wav,english,english,happy,happy,0.078,0.2261,0.3041
E_A_H_1917.wav,english,english,happy,happy,0.0777,0.2043,0.28200000000000003
E_A_H_1918.wav,english,english,happy,happy,0.0709,0.188,0.2589
E_A_H_1919.wav,english,english,happy,happy,0.0778,0.1819,0.2597
E_A_H_1920.wav,english,english,happy,happy,0.0734,0.1916,0.265
E_A_H_1921.wav,english,english,happy,happy,0.0732,0.1944,0.2676
E_A_H_1922.wav,english,english,happy,happy,0.075,0.1772,0.2522
E_A_H_1923.wav,english,english,happy,happy,0.0761,0.1745,0.2506
E_A_H_1924.wav,english,english,happy,happy,0.0757,0.2199,0.29560000000000003
E_A_H_1925.wav,english,english,happy,happy,0.0764,0.1682,0.24459999999999998
E_A_H_1926.wav,english,english,happy,happy,0.0747,0.177,0.2517
E_A_H_1927.wav,english,english,happy,happy,0.0785,0.1887,0.2672
E_A_H_1928.wav,english,english,happy,happy,0.0839,0.2066,0.2905
E_A_H_1929.wav,english,english,happy,happy,0.0742,0.1866,0.2608
E_A_H_1930.wav,english,english,happy,happy,0.0766,0.1815,0.2581
E_A_H_1931.wav,english,english,happy,happy,0.0762,0.1907,0.2669
E_A_H_1932.wav,english,english,happy,happy,0.0735,0.1749,0.2484
E_A_H_1933.wav,english,english,happy,happy,0.0755,0.1935,0.269
E_A_H_1934.wav,english,english,happy,happy,0.0823,0.194,0.2763
E_A_H_1935.wav,english,english,happy,happy,0.0726,0.1899,0.2625
E_A_H_1936.wav,english,english,happy,happy,0.0769,0.1858,0.2627
E_A_H_1937.wav,english,english,happy,happy,0.0733,0.2171,0.2904
E_A_H_1938.wav,english,english,happy,happy,0.0743,0.1806,0.2549
E_A_H_1939.wav,english,english,happy,happy,0.0859,0.2045,0.2904
E_A_H_1940.wav,english,english,happy,happy,0.0847,0.2259,0.3106
E_A_H_1941.wav,english,english,happy,happy,0.0968,0.2028,0.2996
E_A_H_1942.wav,english,english,happy,happy,0.0783,0.1907,0.269
E_A_H_1943.wav,english,english,happy,happy,0.0858,0.2653,0.35109999999999997
E_A_H_1944.wav,english,english,happy,happy,0.0954,0.1913,0.2867
E_A_H_1945.wav,english,english,happy,happy,0.0796,0.1991,0.2787
E_A_H_1946.wav,english,english,happy,happy,0.0717,0.204,0.2757
E_A_H_1947.wav,english,english,happy,happy,0.0832,0.223,0.3062
E_A_H_1948.wav,english,english,happy,happy,0.0884,0.2017,0.2901
E_A_H_1949.wav,english,english,happy,happy,0.0802,0.2045,0.28469999999999995
E_A_H_1950.wav,english,english,happy,happy,0.087,0.24,0.32699999999999996
E_A_H_1951.wav,english,english,happy,happy,0.0848,0.1969,0.2817
E_A_H_1952.wav,english,english,happy,happy,0.0802,0.2086,0.2888
E_A_H_1953.wav,english,english,happy,happy,0.0808,0.1986,0.2794
E_A_H_1954.wav,english,english,happy,happy,0.0833,0.2114,0.2947
E_A_H_1955.wav,english,english,happy,happy,0.0829,0.4466,0.5295
E_A_H_1956.wav,english,english,happy,happy,0.075,0.1947,0.2697
E_A_H_1957.wav,english,english,happy,happy,0.0846,0.1882,0.2728
E_A_H_1958.wav,english,english,happy,happy,0.081,0.1939,0.2749
E_A_H_1959.wav,english,english,happy,happy,0.0753,0.188,0.2633
E_A_H_1960.wav,english,english,happy,happy,0.0727,0.1884,0.2611
E_A_H_1961.wav,english,english,happy,happy,0.0777,0.1905,0.2682
E_A_H_1962.wav,english,english,happy,happy,0.0766,0.1815,0.2581
E_A_H_1963.wav,english,english,happy,happy,0.0747,0.1875,0.2622
E_A_H_1964.wav,english,english,happy,happy,0.0687,0.1875,0.2562
E_A_H_1965.wav,english,english,happy,happy,0.0759,0.1911,0.267
E_A_H_1966.wav,english,english,happy,happy,0.0815,0.1892,0.2707
E_A_H_1967.wav,english,english,happy,happy,0.0771,0.1918,0.26890000000000003
E_A_H_1968.wav,english,english,happy,happy,0.0785,0.1853,0.2638
E_A_H_1969.wav,english,english,happy,happy,0.0707,0.1767,0.2474
E_A_H_1970.wav,english,english,happy,happy,0.075,0.1915,0.2665
E_A_H_1971.wav,english,english,happy,happy,0.0792,0.1839,0.2631
E_A_H_1972.wav,english,english,happy,happy,0.0746,0.1896,0.2642
E_A_H_1973.wav,english,english,happy,happy,0.0754,0.1859,0.2613
E_A_H_1974.wav,english,english,happy,happy,0.0796,0.1665,0.2461
E_A_H_1975.wav,english,english,happy,happy,0.0787,0.183,0.2617
E_A_H_1976.wav,english,english,happy,happy,0.0724,0.1799,0.2523
E_A_H_1977.wav,english,english,happy,happy,0.0781,0.1732,0.25129999999999997
E_A_H_1978.wav,english,english,happy,happy,0.0695,0.1768,0.24630000000000002
E_A_H_1979.wav,english,english,happy,happy,0.0712,0.1848,0.256
E_A_H_1980.wav,english,english,happy,happy,0.0884,0.1877,0.2761
E_A_H_1981.wav,english,english,happy,happy,0.0737,0.1702,0.2439
E_A_H_1982.wav,english,english,happy,happy,0.076,0.1868,0.2628
E_A_H_1983.wav,english,english,happy,happy,0.077,0.1871,0.2641
E_A_H_1984.wav,english,english,happy,happy,0.0719,0.1797,0.2516
E_A_H_1985.wav,english,english,happy,happy,0.0738,0.1888,0.2626
E_A_H_1986.wav,english,english,happy,happy,0.0715,0.1783,0.24979999999999997
E_A_H_1987.wav,english,english,happy,happy,0.0781,0.1785,0.2566
E_A_H_1988.wav,english,english,happy,happy,0.0727,0.1797,0.2524
E_A_H_1989.wav,english,english,happy,happy,0.0795,0.186,0.2655
E_A_H_1990.wav,english,english,happy,happy,0.0695,0.1725,0.242
